film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
4726,62,140,5.69999981,20821,0
1025,196,120,7.69999981,26720,920
4383,10,10,6.80000019,40,44
94,358,167,7.5,89403,0
4397,120,137,4,13913,0
175,183,73,6.0999999,16792,0
446,26,26,6.5,4769,406
2627,507,202,7.80000019,262160,10000
214,491,154,8.10000038,192940,0
2946,46,25,2,13815,446
726,39,19,5.19999981,49612,0
3688,11,18,4.5,652,161
2157,330,212,8.19999981,214091,13000
1229,105,78,6.4000001,14612,0
4472,130,196,6.9000001,47900,11000
4839,8,5,5,368,174
2566,1690,170,5.0999999,108076,0
1256,223,85,6.0999999,28942,0
3086,22,121,7.5,3329,489
2227,139,101,5.9000001,16555,817
1467,322,121,6.69999981,85844,0
4259,274,450,7.0999999,148327,29000
815,53,34,4.5,17262,1000
1972,205,97,5.4000001,57479,0
647,70,9,6.19999981,5061,0
407,419,184,7.19999981,49669,3000
4766,279,297,7.0999999,79909,15000
3875,301,389,7.5,95529,38000
1709,55,69,7.30000019,11077,0
1951,48,52,5.0999999,3407,309
2416,864,250,6.5999999,188679,0
2210,211,118,6.0999999,35508,0
337,54,40,3.5,2541,0
2731,90,25,5.0999999,4057,250
4341,30,150,3.5,2057,0
4313,178,220,7.0999999,105591,10000
3415,25,43,5.69999981,2659,558
1201,186,99,6.5999999,19986,0
4336,,,6.30000019,85,358
3681,323,228,5.19999981,47227,0
1052,318,106,7.5,36657,0
4876,5,5,8,63,205
4425,2,6,8,37,199
25,276,144,8.19999981,87424,0
3996,50,135,5.69999981,23916,0
3580,136,160,7.19999981,20827,0
4124,744,349,4.9000001,158720,37000
2101,27,1,5,758,47
900,62,28,5.5999999,13995,353
1852,81,68,6.9000001,3433,160
3735,82,156,5.5,24089,0
2378,662,252,6.19999981,78883,0
1891,271,81,4.80000019,10885,814
651,97,39,6.9000001,69733,0
2345,284,98,5,35834,0
1501,395,149,6.4000001,158864,0
133,565,164,8.60000038,216005,10000
2722,421,280,7.30000019,85333,0
224,75,59,6.69999981,13548,932
638,75,39,6.19999981,8391,0
1847,3516,284,6.69999981,464310,0
2910,273,232,5.9000001,65037,0
1976,252,35,7.19999981,14580,0
4113,200,216,7.5,66511,28000
3213,129,152,5.4000001,79094,0
4731,205,236,6.5999999,76010,15000
61,281,134,8.19999981,100890,0
1842,2012,291,7.30000019,544665,5000
2427,625,358,7,109188,0
1849,92,52,5.0999999,11211,215
1887,615,124,5.9000001,103787,3000
4492,308,272,5.5999999,84508,20000
324,337,166,6.9000001,113068,0
4496,109,146,6.19999981,75903,0
921,142,76,6.69999981,39529,1000
1041,416,125,7.5,50656,0
1683,229,108,5.19999981,61317,0
1429,265,134,6.19999981,49300,892
536,55,42,6.4000001,13692,877
515,308,114,7.5999999,39680,0
1184,103,36,6.0999999,14786,638
1412,224,98,7.19999981,89424,0
2725,366,196,5.9000001,56269,0
2412,269,163,6.30000019,103022,0
4719,163,163,5.30000019,33953,37000
1841,213,157,6.80000019,30096,0
618,610,153,7,215255,0
2350,1896,295,7.5999999,385670,0
3130,26,22,6.19999981,4820,0
1962,469,158,7.5999999,56665,0
4256,160,184,6.69999981,78008,23000
4137,56,78,5.5,6265,2000
1870,660,174,7.5999999,102123,0
4025,9,10,5.30000019,1159,453
4368,213,176,5.19999981,24735,16000
631,56,25,6,17443,694
3373,14,61,6.9000001,3579,0
4225,274,433,7.80000019,91082,28000
996,209,70,5.19999981,52805,0
3871,488,388,7.19999981,116159,28000
2547,102,120,6.4000001,27838,0
1973,181,73,4.4000001,23476,858
3626,73,112,6.80000019,20176,0
2640,177,36,6.30000019,5796,0
1615,105,84,5.80000019,9589,289
4480,84,58,5.5999999,12676,0
4244,33,43,5.30000019,4065,0
895,48,48,6.5999999,6921,344
1512,658,167,6.9000001,137003,0
1851,69,71,5.4000001,36471,459
1072,345,92,7,57958,0
229,21,8,4.0999999,440,44
2015,65,25,6.4000001,10771,413
443,111,45,7.0999999,11763,0
1912,104,79,5,26755,542
2630,619,260,6.4000001,79892,0
1551,79,91,4.5999999,33884,266
4453,190,249,6.9000001,25465,16000
1614,393,97,5.69999981,80305,0
1224,415,88,4.9000001,13320,327
2513,196,147,6.9000001,70698,9000
3353,179,103,3.70000005,19824,0
4129,751,538,7.30000019,358416,63000
313,41,25,5,1400,346
393,84,36,6.5,12771,828
4296,706,502,7.5999999,498397,82000
1197,434,123,7.5999999,77551,0
3899,47,188,5.69999981,9356,0
1696,523,135,6.5999999,201084,0
4585,64,50,6.69999981,12596,0
4725,26,18,5.0999999,1763,898
3436,440,450,7.5999999,279179,63000
2999,183,120,7.9000001,42389,37000
216,339,171,7.69999981,139288,0
2613,106,15,8.19999981,27569,349
4428,62,132,5.69999981,12410,6000
2809,150,127,5.5999999,74622,0
4802,,,7.4000001,7,0
4676,57,44,6.0999999,16198,0
1550,122,61,5.4000001,19079,602
130,580,284,8,87978,0
4326,212,393,7,92640,23000
1323,520,152,7.19999981,116910,0
4431,23,65,5.5999999,5507,812
1202,94,68,5.19999981,8367,120
795,104,66,6.69999981,16646,0
3378,9,29,7.4000001,586,0
3728,2,1,7.5,381,40
4418,3,9,7.0999999,265,489
2382,194,119,7.0999999,43903,5000
1105,586,138,7.5,142619,24000
4440,6,4,6.9000001,330,223
4447,242,401,6.69999981,61935,18000
2652,629,231,5.5999999,82380,0
3872,514,317,8.19999981,332276,77000
4261,6,1,7.69999981,629,84
2120,1057,287,7.4000001,194422,7000
2666,11,48,7.30000019,1006,808
3987,21,14,4.19999981,1561,531
3352,1,,3.4000001,293,41
13,211,120,8.60000038,143086,0
1797,72,39,5.0999999,15074,1000
1005,50,78,7.4000001,6318,817
4311,515,362,7.30000019,236421,70000
2974,387,264,7.80000019,199056,14000
729,249,98,6.5999999,60504,0
2104,259,143,5.9000001,74315,0
3306,15,51,6.9000001,1272,675
1785,238,136,7,29058,838
2932,124,173,7.19999981,40878,0
3994,107,139,6.0999999,21176,0
623,68,58,5.9000001,23383,1000
3432,203,170,4.9000001,76770,0
4870,323,225,5.9000001,69484,28000
458,46,40,4.69999981,6046,583
1410,507,150,7,260442,0
3463,63,91,4.30000019,10233,0
1560,541,208,6.80000019,124765,0
1408,32,13,3.5999999,505,24
2605,26,23,6.19999981,1420,138
4475,10,4,2.79999995,459,236
1776,196,112,6.30000019,43651,997
1666,47,31,6.5999999,1666,124
3618,300,311,5.5999999,41509,0
1664,21,9,5.4000001,480,47
1004,14,22,6.80000019,1135,85
2894,40,84,7.69999981,10564,0
4645,130,145,6.0999999,54010,13000
3818,849,539,7.0999999,287822,37000
774,335,123,4.9000001,20815,0
4148,135,279,7.0999999,42678,0
183,223,112,7.4000001,67797,0
3215,138,197,6.69999981,52852,4000
4275,,,8.19999981,18,54
4692,720,384,5.4000001,139593,44000
2467,104,65,5.5,23527,767
2103,276,119,6.19999981,17436,0
3938,32,99,7.9000001,12029,0
785,161,83,7.0999999,23996,915
474,38,68,5.9000001,2705,314
2021,188,93,4.0999999,40227,681
3614,291,323,7.0999999,110616,16000
1049,582,184,7.0999999,191437,0
2742,43,88,7.4000001,3394,694
304,771,234,8.5,661017,16000
616,776,210,6.4000001,207686,0
4814,60,158,6.0999999,20885,0
3448,141,248,7.30000019,23629,0
3651,326,316,6.80000019,149947,18000
3145,547,391,7.9000001,251349,10000
2642,6,24,6.5999999,813,135
33,55,17,7.0999999,2756,501
3825,112,195,6.5,46347,10000
4032,86,98,5.5,36914,0
772,416,137,7.19999981,199025,0
3711,27,24,6.19999981,3266,421
2284,140,84,5.5999999,22844,876
3009,147,210,6.69999981,60516,0
4189,11,46,4.30000019,2806,0
2589,189,208,7.19999981,70885,0
3277,59,36,4.0999999,8346,1000
2169,323,125,6.5,48753,0
333,372,235,5.69999981,31952,0
1378,123,65,6,8217,573
246,1110,392,8.5,563827,23000
4378,433,384,7.9000001,279093,41000
2592,235,229,5.69999981,23349,0
1502,89,50,5.5,8055,816
2046,2789,275,7.19999981,421818,0
22,34,12,7.0999999,2269,236
518,120,50,6.80000019,42614,0
250,303,208,7,152232,10000
4727,11,14,6.0999999,1351,212
782,62,40,5.5999999,32224,617
3458,59,136,5.69999981,5013,0
1633,320,101,6.0999999,47876,0
1937,662,175,5.5,75573,4000
4742,88,246,6.9000001,27650,0
4666,49,45,6.30000019,4693,0
1694,153,100,8,10369,1000
447,584,99,8.10000038,271794,24000
4562,180,161,6.0999999,48236,10000
1853,392,97,6.0999999,83786,0
1497,73,38,7,2742,72
2895,161,221,5.4000001,34556,17000
3577,279,178,5.5999999,67978,12000
2593,66,49,5.5999999,6562,647
1748,341,105,6.4000001,34730,0
4196,32,10,6,2417,0
4959,13,13,7.30000019,3405,533
2447,522,233,6.69999981,96569,0
3917,75,116,7.19999981,24997,13000
276,900,223,8.80000019,837759,17000
2671,1740,267,6.5999999,172792,0
4199,232,275,5.69999981,97664,17000
2387,331,169,7.5999999,45984,0
1485,327,117,6.69999981,27536,1000
2322,72,114,7.19999981,7721,635
223,26,6,6.30000019,2215,122
4821,440,411,7.30000019,126893,33000
4403,18,4,6.4000001,2169,0
3359,420,261,7.69999981,223127,38000
3833,141,185,5.30000019,43709,0
1346,26,34,6.30000019,1398,132
677,87,23,7.4000001,13455,2000
1493,867,223,7.5999999,170684,0
924,656,223,6.30000019,170179,0
903,71,27,6.5,11453,0
3973,720,538,7.4000001,197412,71000
4488,155,220,5,31791,10000
2660,419,157,7.4000001,88590,0
1268,394,143,7.0999999,111368,0
3216,201,217,7.0999999,88035,10000
4736,126,178,6.5,57674,11000
2838,115,115,6.4000001,19114,0
662,78,16,7,24438,0
2260,154,85,5.9000001,31984,0
2282,298,98,7,44979,0
4276,266,285,6.69999981,88241,23000
73,350,181,8.30000019,175196,10000
4644,38,46,5.80000019,5255,0
2451,106,86,7.5,22289,0
2290,1125,441,7.5,186606,0
4119,4,,5.5,181,72
3968,50,68,5.9000001,12383,0
3878,15,17,6,609,705
1428,148,115,7,23023,0
2827,760,274,8.19999981,426359,76000
3905,82,145,5.19999981,11482,0
1996,471,178,6.4000001,130094,0
4357,11,56,5.30000019,2103,675
382,326,166,5.9000001,29488,0
4402,113,159,6.80000019,39357,14000
2702,74,142,6.69999981,14581,348
1053,227,110,6.80000019,21998,0
4964,9,2,7.9000001,1824,0
3046,232,208,6.19999981,86205,5000
3974,236,289,6.0999999,82082,10000
606,125,55,6.80000019,96607,5000
115,275,129,7,82073,0
2533,174,60,7.4000001,9607,0
4924,9,14,6,1212,426
4165,3,1,3.29999995,114,200
4642,7,36,5.5,1048,793
26,25,7,6.5,1047,548
4722,177,177,6.4000001,57349,0
939,339,139,6.80000019,225282,0
1154,877,213,8.10000038,667983,18000
4351,180,350,7,45799,0
2491,123,122,6.80000019,11202,750
3382,190,245,6.5,80196,0
2901,31,30,5.9000001,12078,0
3008,380,265,6.5,168172,0
4612,55,56,4.19999981,7888,0
4920,106,214,6.30000019,32567,0
3466,637,344,5.80000019,229679,15000
913,54,34,6.0999999,11370,829
4952,39,9,7.9000001,3828,733
500,270,110,5.30000019,21359,0
2501,70,56,6.80000019,4120,0
3125,250,150,3.79999995,43300,0
938,111,41,6.4000001,4049,166
4237,231,288,6.80000019,83171,17000
1786,651,185,7.19999981,218771,0
3320,57,123,6.80000019,16863,0
4437,8,20,5.80000019,1359,903
875,70,29,6.80000019,10139,0
295,131,48,6.9000001,36559,0
384,524,148,7.5999999,329969,0
3389,104,182,6.69999981,27781,0
150,27,30,6.5999999,1172,477
3182,494,331,7.69999981,376600,40000
3096,37,26,4.69999981,7367,850
4595,42,35,3.29999995,1547,750
3670,40,63,6.80000019,15790,0
3981,131,279,6.0999999,27297,0
3315,75,205,7.19999981,29019,10000
3021,513,300,8,307639,32000
2372,2618,446,7.19999981,316020,0
4689,45,78,7.19999981,21912,12000
2425,388,145,5,45455,0
2423,239,78,2.20000005,40751,881
3721,21,67,5.4000001,5156,0
3620,185,123,5.80000019,62421,10000
4613,1117,635,7.5,462669,118000
4424,33,63,5.5,4948,969
2766,54,34,6.5999999,18041,0
549,79,31,6.19999981,11668,0
541,95,58,7.19999981,37785,2000
2659,962,285,7.19999981,162130,0
1220,441,175,7.30000019,73640,0
3136,351,233,5.9000001,60062,0
1883,53,5,6.4000001,1099,43
3413,100,188,7.30000019,44931,0
2723,213,161,6.0999999,42144,690
1391,91,49,5.69999981,5936,242
1325,50,18,6.9000001,6585,990
167,280,138,7.80000019,82476,0
281,335,212,6.80000019,46492,7000
4014,269,339,6.5,104301,28000
1768,172,108,4.69999981,8662,134
3388,82,184,7,15352,0
3656,68,40,4.4000001,7664,0
1817,850,233,6.80000019,206104,0
683,142,56,6.80000019,88844,0
134,447,215,8,140527,13000
2234,93,75,4.9000001,15880,288
582,16,17,3.79999995,2281,125
2859,158,242,8,70194,14000
2367,657,262,7.0999999,143525,0
3561,53,133,6.5999999,9808,0
2934,211,191,6.30000019,53786,0
4879,35,86,7.0999999,4303,0
4536,145,175,6,48562,0
1225,1500,280,7.30000019,227071,10000
1427,55,39,5.5999999,9066,38
568,4,1,4.5,47,4
1448,726,151,8.30000019,600996,27000
3091,120,58,5.30000019,18571,847
1127,252,65,6.69999981,46482,0
1811,302,136,6.0999999,43574,0
174,199,110,7.5,30982,0
4568,185,183,7.0999999,53341,18000
931,1018,183,3.70000005,189855,0
3408,919,299,4.5999999,220758,13000
2780,48,41,6.4000001,5049,226
2093,1283,247,5.5999999,143628,0
3504,2,4,6.4000001,252,25
4373,16,16,5.4000001,137,48
608,170,84,7.5999999,63274,12000
3778,82,40,6.80000019,6110,0
4538,644,536,8.10000038,475518,149000
3111,698,276,5.5,139423,0
2965,99,100,3.70000005,17829,0
3916,61,193,6.69999981,24391,0
727,107,52,6.69999981,21212,3000
394,61,9,6,6595,345
2140,23,13,6.5999999,720,30
1971,285,122,6.0999999,114692,2000
4082,164,214,6.80000019,145852,32000
1270,175,56,6,24826,783
3331,14,26,6.19999981,1201,0
3959,139,233,6.5999999,145321,14000
2852,55,79,8.30000019,7314,0
3773,216,386,7,71679,17000
2272,1694,220,7.19999981,381672,0
2958,97,145,6,34079,0
2938,58,75,7.4000001,5526,0
701,133,42,6.9000001,69663,0
4598,6,6,6.19999981,117,4
366,121,78,6.5,25613,0
3326,209,195,7.4000001,90932,21000
1459,120,51,7,6084,671
1118,51,16,7.19999981,1976,603
4558,1,5,7.5999999,80,82
4834,1,1,6,67,0
4862,1,18,7.19999981,389,36
275,249,41,7.30000019,21049,0
1744,578,111,3.29999995,34219,0
1465,47,53,5.5999999,3914,153
1771,290,103,6.19999981,15104,0
3586,198,301,6.30000019,35848,0
1108,572,149,7.30000019,145422,0
534,317,117,6.5999999,74009,0
4294,951,509,7.9000001,483540,83000
4773,304,241,7.19999981,130661,54000
4655,4,5,4.80000019,1351,452
3333,110,166,5.69999981,43328,0
520,327,125,7.80000019,340085,12000
4930,23,8,8.10000038,3673,0
4940,11,3,7,1641,265
2051,34,3,6,651,44
3967,71,98,5.69999981,6476,0
4331,616,454,6.30000019,85022,29000
2768,581,316,7.80000019,192930,12000
2136,308,167,5.0999999,28635,893
4853,273,184,5.5,51892,24000
303,96,62,7.4000001,16281,0
3584,964,490,8.10000038,786092,53000
4705,1,4,7.19999981,22,305
1958,331,106,7.0999999,58222,0
3719,242,358,6.4000001,85024,23000
1861,75,43,4,3875,422
1259,123,65,6.9000001,8134,209
661,257,80,6.19999981,106528,0
3595,132,119,6.19999981,46961,0
4938,26,1,7.30000019,415,43
470,63,18,6.80000019,21409,0
4951,2,1,7.4000001,271,64
879,29,14,5.5999999,2699,154
1144,279,68,7.30000019,107227,3000
1594,135,57,6.0999999,19768,566
3498,3,4,5.19999981,553,119
1199,382,163,6.80000019,53028,0
482,271,105,6.69999981,69457,0
4818,6,7,3.20000005,169,312
2310,1361,276,6.69999981,320284,0
2498,80,93,5.5999999,15788,538
2532,177,91,6.30000019,54710,0
3003,4,16,4.19999981,361,58
1641,243,246,7.30000019,56923,0
3001,325,253,7.19999981,217507,0
3403,143,210,6.69999981,44099,0
4252,343,302,6.4000001,125305,39000
301,107,36,6.4000001,12519,0
4070,9,26,8.39999962,3086,0
632,66,40,5.9000001,17365,630
3141,106,118,6.0999999,31209,0
983,168,59,6.19999981,30396,0
4162,66,151,6.19999981,21243,0
908,122,73,5.69999981,19805,0
1109,290,128,7.4000001,121676,0
4654,2,,4.80000019,57,33
1434,212,126,5.69999981,31113,852
3970,369,414,6.19999981,111625,20000
814,126,47,5.4000001,35918,1000
538,201,83,6.5,42987,0
4681,118,155,5.0999999,34948,0
2708,351,252,7.69999981,145580,0
4180,168,327,7.5,53919,17000
704,95,55,6,36587,0
2041,928,190,7.69999981,317166,0
1944,49,5,6.9000001,2986,725
4043,504,436,6.69999981,229823,31000
543,149,45,6.30000019,75365,0
2190,64,43,5.5,2787,98
2544,2301,400,8,470483,0
2700,855,265,6.4000001,129719,0
2890,555,256,7.5999999,422606,0
1311,390,111,6.4000001,55889,0
1732,667,194,8,525801,15000
3430,129,129,6.9000001,31964,0
3153,1535,350,5.19999981,348007,19000
628,136,68,6.69999981,128010,0
4000,102,242,6.5999999,30284,10000
2524,150,66,5.30000019,30462,0
1170,549,133,7.19999981,222099,10000
71,141,70,8.10000038,33741,0
472,69,29,7.80000019,10755,963
1301,165,90,7.19999981,17740,0
656,609,147,8.10000038,437418,38000
58,69,42,6.80000019,6359,0
4193,15,87,6.80000019,3499,0
256,230,90,5.9000001,18481,4000
4292,57,79,5.30000019,13167,0
847,35,28,6.80000019,4100,352
4683,97,152,6.69999981,56501,16000
1827,569,138,6.19999981,107859,0
732,545,118,7.5999999,136580,15000
2258,2047,153,7.4000001,96654,0
4732,,,8.60000038,8,49
3936,10,56,5.69999981,1231,932
2090,191,188,5.80000019,68720,0
1409,481,155,6.5,185878,0
1898,533,152,6.69999981,63067,0
2373,2618,446,7.19999981,316027,0
3894,151,211,5.0999999,28257,11000
4524,1067,495,6.69999981,321227,41000
1819,629,216,7.0999999,207934,0
2133,1514,273,8.30000019,666937,52000
3094,134,195,6.9000001,61151,0
1777,841,283,7.9000001,149414,0
1206,643,199,5.80000019,99043,0
1728,132,63,4.9000001,26598,1000
3920,35,73,6.80000019,7100,0
4088,62,77,6.5999999,34579,0
1425,660,157,7.19999981,95860,16000
1557,167,95,6.30000019,42876,0
2327,374,186,6,58015,0
2670,206,160,6.5,27346,0
4009,5,7,3.70000005,106,225
300,161,74,6.69999981,10564,0
3281,80,107,5.30000019,28209,0
2269,33,6,6.9000001,833,31
1911,272,97,7.30000019,22408,0
4017,9,14,6.30000019,1255,660
1593,190,110,6.69999981,14018,682
316,177,139,7,45890,0
3189,20,101,5.69999981,2410,784
490,430,150,8.10000038,106160,0
3628,129,259,6.5999999,39260,0
3718,194,238,6.5999999,270228,41000
37,706,206,8.60000038,275720,41000
2324,166,98,4.5999999,41239,887
2715,156,125,5.9000001,13086,576
1531,1103,200,7.69999981,292022,10000
2151,597,242,6.80000019,244566,0
3103,398,185,7.80000019,132386,38000
583,117,43,6.19999981,49680,0
3119,113,74,3.79999995,7904,562
2098,361,167,6.0999999,29649,0
2568,18,18,5.69999981,806,140
3861,254,228,5.80000019,88542,19000
2361,206,159,7.4000001,33567,0
1212,336,129,6.4000001,56646,0
2288,247,58,3.5,23671,0
3102,11,15,6.0999999,1634,127
3416,55,20,7.0999999,4583,0
4106,640,558,7.4000001,216032,39000
901,17,95,6.9000001,334,43
4882,21,134,6.4000001,2587,0
1479,261,118,6.5,48322,0
3472,186,162,6.30000019,104356,14000
3852,181,252,6.5999999,117999,16000
622,130,56,6.9000001,52055,0
3368,10,61,6.30000019,1516,377
882,123,46,6.30000019,112167,0
1808,147,111,6.69999981,11983,365
2358,35,42,7.5,2650,385
3311,209,185,5.9000001,130272,2000
1515,26,38,6.9000001,1439,26
4077,126,337,7.19999981,36381,11000
3329,275,323,7.30000019,86955,12000
4243,141,224,6.19999981,90046,17000
3757,184,218,6.0999999,49205,0
2357,1516,303,5.9000001,138814,0
2587,202,61,7,67853,0
2032,456,109,3.79999995,36033,946
1918,511,94,6.5999999,178126,0
548,198,59,7,21416,0
3537,215,219,6.69999981,143368,24000
3775,134,200,5.69999981,66579,20000
4455,99,163,7,32382,13000
4220,56,103,7.19999981,13359,19000
4949,79,8,7.69999981,6381,963
3157,440,269,7.0999999,183247,0
977,216,91,6.5999999,31751,0
1411,2067,274,8.5,845580,40000
2480,219,125,6.9000001,19007,549
4285,133,120,6.4000001,43879,11000
3075,262,160,5.80000019,88529,0
412,16,7,6.5999999,1361,889
1780,175,114,6.30000019,30077,893
2718,24,6,3.9000001,425,91
4702,87,61,6.80000019,18915,33000
1402,16,13,5.69999981,455,25
1846,842,172,6.4000001,58450,0
4364,3,3,7.19999981,100,72
2004,177,131,7.0999999,18035,0
4469,96,151,7,35833,10000
138,12,28,6.19999981,618,85
240,497,169,7.30000019,126357,0
2634,203,147,5.0999999,53884,1000
4675,57,44,6.0999999,16193,0
2575,571,216,5.80000019,102861,0
3392,268,271,6.19999981,109620,15000
1651,543,166,6.5,155532,0
2942,166,119,6.30000019,72673,0
2836,298,227,6.19999981,41170,0
3956,178,234,6.30000019,34258,0
1504,81,48,4.4000001,3665,131
1627,131,31,5.19999981,11399,0
2872,221,162,6.19999981,121084,0
97,301,111,8.30000019,165638,8000
3314,21,45,6.0999999,2326,738
4810,91,159,6,28618,11000
3172,243,190,6.80000019,271691,0
296,131,48,6.9000001,36559,0
1940,14,23,6.5999999,761,26
4555,3,1,4.5,557,0
1763,378,181,7.4000001,36542,0
4057,103,147,5.80000019,30394,0
3558,359,264,5.69999981,82133,14000
4790,133,147,6,34359,16000
3123,93,97,5.0999999,14324,1000
2822,230,231,7,48346,0
790,81,62,6.69999981,29843,0
1702,962,80,7.4000001,162701,19000
2219,150,75,4.4000001,18271,0
4379,1101,588,7.80000019,395087,114000
4454,2,8,4.80000019,162,186
4485,159,183,4.4000001,31915,18000
4279,807,511,7.5,300110,131000
585,261,120,7.30000019,127503,0
513,78,40,7.30000019,10073,816
3914,6,22,7.5,575,801
2231,267,106,6,16832,701
3612,349,343,7.19999981,132423,15000
3517,723,453,7,522371,18000
1859,14,12,6.9000001,460,96
4232,7,9,6.30000019,291,283
3723,235,116,6.0999999,40380,0
1413,16,15,5.5999999,448,12
953,16,16,5.5,294,26
1097,127,79,6.0999999,54316,0
643,46,22,6.4000001,44502,0
2349,651,231,7.0999999,131969,12000
771,150,96,6.9000001,62986,0
4784,155,208,7.19999981,27918,33000
3940,491,449,7.30000019,264047,64000
886,252,77,7.4000001,63951,0
360,224,95,4.9000001,49934,0
84,559,181,8.39999962,192775,11000
596,153,63,7.0999999,36996,0
3065,281,232,6.69999981,41226,0
3982,341,451,6.80000019,268154,40000
2607,19,15,7.4000001,775,100
581,45,76,6.0999999,4302,375
4096,271,242,6.4000001,117096,24000
1863,122,78,7.0999999,12047,677
2579,76,46,6.19999981,6095,1000
3002,124,141,5.5999999,48500,0
4915,155,165,6.80000019,24407,36000
3780,115,179,6.4000001,74875,11000
956,641,175,7.80000019,220591,17000
935,68,54,7.80000019,9171,689
3749,203,204,6.4000001,172878,19000
334,256,95,8.10000038,171726,12000
3848,350,331,6.4000001,82327,18000
3037,611,238,6.30000019,145974,10000
4838,14,15,4.19999981,662,689
2199,106,93,6,30890,718
3823,71,122,6.5999999,45293,0
2536,278,186,4.5,19918,0
2858,27,17,7,2223,746
4306,162,195,7.80000019,30479,16000
4641,20,27,7,2302,0
3418,293,156,6.9000001,64423,13000
1257,117,90,5.80000019,29968,445
1742,13,15,7,204,32
3242,121,133,4.69999981,29523,0
4187,255,139,5.4000001,107817,14000
4163,314,364,6.5999999,190494,33000
617,604,221,7.5999999,128850,10000
3155,98,190,7.0999999,29613,0
3139,125,198,6.5999999,68935,0
1756,291,181,5.4000001,43764,0
3596,387,324,7.80000019,294810,29000
3362,25,55,6.4000001,2311,638
317,34,13,5.4000001,2061,501
916,25,29,6.9000001,2843,166
1540,235,105,5.19999981,46031,0
1050,292,114,5.30000019,39768,0
4248,620,454,8.10000038,383591,86000
69,888,177,8.89999962,447785,40000
570,291,119,6.19999981,105478,0
1879,425,143,6.69999981,44339,0
4161,284,306,7.5,286877,56000
3045,182,158,6,15697,0
1251,39,39,6,3116,251
4466,5,9,5.4000001,143,194
219,252,82,3.70000005,16294,889
791,1080,216,8.60000038,1023511,39000
857,92,33,6,8239,0
1563,488,122,7.4000001,96129,5000
2035,36,60,6.5999999,2591,52
2287,48,76,6.9000001,2725,305
4093,8,6,5.4000001,748,543
4198,123,269,7.4000001,34643,17000
1714,147,97,6.5999999,11387,357
599,102,45,6,12561,0
2712,3,,4.69999981,128,2
4845,53,59,3.5,9509,11000
4740,461,478,7.5999999,196217,59000
2211,288,143,6,132415,0
3133,24,12,6.5,3943,599
4677,1,2,7.0999999,53,197
2,1,1,4.80000019,5,0
4430,1,18,6.30000019,191,142
4597,29,12,4.5999999,2047,0
3023,110,161,6.0999999,60232,0
445,28,21,3,4081,154
554,166,59,5.69999981,31371,0
4130,346,272,6.30000019,131227,41000
4381,184,173,6.5,87165,12000
3975,111,54,4.30000019,45144,18000
1106,257,92,6.0999999,55749,0
34,136,97,8,24959,0
1661,988,187,6.69999981,272227,14000
53,568,169,8.30000019,150020,0
3212,8,22,6.19999981,1194,324
2333,119,79,6.30000019,9971,661
941,611,159,7.4000001,200556,15000
3993,176,328,7,72287,12000
2352,168,117,4.69999981,36431,1000
2309,35,35,6.30000019,589,74
3980,153,258,6.5999999,125198,11000
238,1191,318,7.9000001,157863,12000
4107,695,597,8.10000038,439176,83000
3932,1193,765,8.5,955174,199000
4031,53,98,5.69999981,6585,0
4153,371,359,5.9000001,108248,39000
2037,53,35,6.19999981,4182,3000
2485,21,4,6.5999999,564,19
2365,3,,5.80000019,16,0
3798,31,48,5.30000019,3788,1000
1393,162,44,5.0999999,7403,648
4007,84,252,7.0999999,52509,13000
4573,93,161,6.5,21672,0
2961,154,125,5.4000001,48245,0
2360,576,228,5.30000019,94463,0
4704,,,7.5999999,7,132
3518,16,31,5.4000001,1250,695
2415,463,163,6,77673,0
3528,160,188,7,65785,16000
3699,203,201,6.4000001,76498,15000
1710,138,105,5.9000001,69319,846
1848,92,52,5.0999999,11211,215
4965,56,19,7.30000019,7646,1000
3664,122,220,6.0999999,77935,0
652,408,152,7.69999981,120036,10000
2337,45,73,7.0999999,5603,607
4427,68,166,6.4000001,15756,0
2205,84,54,7.5999999,7776,774
1544,88,86,7.69999981,10366,0
2145,232,116,5,58961,795
3273,973,375,7.5,321795,10000
2909,90,94,6.9000001,22010,0
2752,527,304,6.5999999,138435,0
4520,491,348,5.9000001,167085,62000
321,106,130,6.0999999,14193,0
4396,11,4,8.10000038,3089,1000
67,115,42,7.4000001,13474,0
3077,599,202,7.69999981,232710,26000
841,19,21,5.9000001,1595,69
4151,527,491,7.9000001,323353,65000
4409,149,112,5.80000019,15664,0
2497,2042,525,8.19999981,791783,48000
1711,159,121,7.30000019,26493,0
3722,10,8,3.9000001,1015,566
3177,113,113,5.5999999,22823,0
1873,307,56,3.29999995,18254,1000
2326,4,4,5.0999999,257,9
68,35,20,6.80000019,3102,283
373,549,134,8.30000019,270790,16000
320,106,130,6.0999999,14193,0
4188,115,211,6.4000001,46480,12000
2814,1108,329,7.5,355137,0
4398,713,459,6.69999981,341058,49000
2006,196,74,6.9000001,32370,0
1469,181,96,7.0999999,6377,345
3969,31,23,4.30000019,4633,365
3451,142,261,7.19999981,73349,15000
2606,115,75,6.4000001,5772,302
4238,511,525,6.4000001,175409,60000
2571,242,143,5.5999999,58412,2000
65,150,73,7.19999981,24891,0
3464,201,195,6.4000001,64777,0
3680,42,46,6,3297,798
